Date,Open,High,Low,Close,Adj Close,Volume
2009-06-12,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-06-15,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-06-16,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-06-17,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-06-18,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-06-19,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-06-22,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-06-23,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-06-24,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-06-25,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-06-26,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-06-29,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-06-30,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-07-01,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-07-02,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-07-03,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-07-06,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-07-07,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-07-08,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-07-09,null,null,null,null,null,null
2009-07-10,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-07-13,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-07-14,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-07-15,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-07-16,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-07-17,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-07-20,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-07-21,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-07-22,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-07-23,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-07-24,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-07-27,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-07-28,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-07-29,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-07-30,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-07-31,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-08-03,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-08-04,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-08-05,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-08-06,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-08-07,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-08-10,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-08-11,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-08-12,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-08-13,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-08-14,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-08-17,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-08-18,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-08-19,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-08-20,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-08-21,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-08-24,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-08-25,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-08-26,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-08-27,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-08-28,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-08-31,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-09-01,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-09-02,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-09-03,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-09-04,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-09-08,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-09-09,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-09-10,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-09-11,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-09-14,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-09-15,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-09-16,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-09-17,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-09-18,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-09-21,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-09-22,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-09-23,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-09-24,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-09-25,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-09-28,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-09-29,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-09-30,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-10-01,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-10-02,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-10-05,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-10-06,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-10-07,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-10-08,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-10-09,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-10-13,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-10-14,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-10-15,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-10-16,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-10-19,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-10-20,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-10-21,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-10-22,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-10-23,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-10-26,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-10-27,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-10-28,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-10-29,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-10-30,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-11-03,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-11-04,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-11-05,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-11-06,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-11-09,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-11-10,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-11-11,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-11-12,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-11-13,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-11-16,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-11-17,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-11-18,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-11-19,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-11-23,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-11-24,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-11-25,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-11-26,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-11-27,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-11-30,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-12-01,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-12-02,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-12-03,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-12-04,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-12-07,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-12-08,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-12-09,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-12-10,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-12-11,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-12-14,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-12-15,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-12-16,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-12-17,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-12-18,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-12-21,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-12-22,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-12-23,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-12-24,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-12-28,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-12-29,0.950000,0.950000,0.950000,0.950000,0.392282,0
2009-12-30,null,null,null,null,null,null
2010-01-04,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-01-05,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-01-06,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-01-07,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-01-08,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-01-11,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-01-12,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-01-13,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-01-14,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-01-15,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-01-18,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-01-19,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-01-20,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-01-21,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-01-22,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-01-26,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-01-27,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-01-28,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-01-29,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-02-01,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-02-02,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-02-03,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-02-04,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-02-05,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-02-08,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-02-09,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-02-10,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-02-11,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-02-12,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-02-17,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-02-18,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-02-19,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-02-22,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-02-23,0.950000,0.950000,0.950000,0.950000,0.392282,0
2010-02-24,null,null,null,null,null,null
2010-02-25,null,null,null,null,null,null
2010-02-26,null,null,null,null,null,null
2010-03-01,null,null,null,null,null,null
2010-03-02,null,null,null,null,null,null
2010-03-03,null,null,null,null,null,null
2010-03-04,null,null,null,null,null,null
2010-03-05,null,null,null,null,null,null
2010-03-08,null,null,null,null,null,null
2010-03-09,null,null,null,null,null,null
2010-03-10,null,null,null,null,null,null
2010-03-11,null,null,null,null,null,null
2010-03-12,null,null,null,null,null,null
2010-03-15,null,null,null,null,null,null
2010-03-16,null,null,null,null,null,null
2010-03-17,null,null,null,null,null,null
2010-03-18,null,null,null,null,null,null
2010-03-19,null,null,null,null,null,null
2010-03-22,null,null,null,null,null,null
2010-03-23,null,null,null,null,null,null
2010-03-24,null,null,null,null,null,null
2010-03-25,null,null,null,null,null,null
2010-03-26,null,null,null,null,null,null
2010-03-29,null,null,null,null,null,null
2010-03-30,null,null,null,null,null,null
2010-03-31,null,null,null,null,null,null
2010-04-01,null,null,null,null,null,null
2010-04-05,null,null,null,null,null,null
2010-04-06,null,null,null,null,null,null
2010-04-07,null,null,null,null,null,null
2010-04-08,null,null,null,null,null,null
2010-04-09,null,null,null,null,null,null
2010-04-12,null,null,null,null,null,null
2010-04-13,null,null,null,null,null,null
2010-04-14,null,null,null,null,null,null
2010-04-15,null,null,null,null,null,null
2010-04-16,null,null,null,null,null,null
2010-04-19,null,null,null,null,null,null
2010-04-20,null,null,null,null,null,null
2010-04-22,null,null,null,null,null,null
2010-04-23,null,null,null,null,null,null
2010-04-26,null,null,null,null,null,null
2010-04-27,null,null,null,null,null,null
2010-04-28,null,null,null,null,null,null
2010-04-29,null,null,null,null,null,null
2010-04-30,null,null,null,null,null,null
2010-05-03,null,null,null,null,null,null
2010-05-04,null,null,null,null,null,null
2010-05-05,null,null,null,null,null,null
2010-05-06,null,null,null,null,null,null
2010-05-07,null,null,null,null,null,null
2010-05-10,null,null,null,null,null,null
2010-05-11,null,null,null,null,null,null
2010-05-12,null,null,null,null,null,null
2010-05-13,null,null,null,null,null,null
2010-05-14,null,null,null,null,null,null
2010-05-17,null,null,null,null,null,null
2010-05-18,null,null,null,null,null,null
2010-05-19,null,null,null,null,null,null
2010-05-20,null,null,null,null,null,null
2010-05-21,null,null,null,null,null,null
2010-05-24,null,null,null,null,null,null
2010-05-25,null,null,null,null,null,null
2010-05-26,null,null,null,null,null,null
2010-05-27,null,null,null,null,null,null
2010-05-28,null,null,null,null,null,null
2010-05-31,null,null,null,null,null,null
2010-06-01,null,null,null,null,null,null
2010-06-02,null,null,null,null,null,null
2010-06-04,null,null,null,null,null,null
2010-06-07,null,null,null,null,null,null
2010-06-08,null,null,null,null,null,null
2010-06-09,null,null,null,null,null,null
2010-06-10,null,null,null,null,null,null
2010-06-11,null,null,null,null,null,null
2010-06-14,null,null,null,null,null,null
2010-06-15,null,null,null,null,null,null
2010-06-16,null,null,null,null,null,null
2010-06-17,null,null,null,null,null,null
2010-06-18,null,null,null,null,null,null
2010-06-21,null,null,null,null,null,null
2010-06-22,null,null,null,null,null,null
2010-06-23,null,null,null,null,null,null
2010-06-24,null,null,null,null,null,null
2010-06-25,null,null,null,null,null,null
2010-06-28,null,null,null,null,null,null
2010-06-29,null,null,null,null,null,null
2010-06-30,null,null,null,null,null,null
2010-07-01,null,null,null,null,null,null
2010-07-02,null,null,null,null,null,null
2010-07-05,null,null,null,null,null,null
2010-07-06,null,null,null,null,null,null
2010-07-07,null,null,null,null,null,null
2010-07-08,null,null,null,null,null,null
2010-07-12,null,null,null,null,null,null
2010-07-13,null,null,null,null,null,null
2010-07-14,null,null,null,null,null,null
2010-07-15,null,null,null,null,null,null
2010-07-16,null,null,null,null,null,null
2010-07-19,null,null,null,null,null,null
2010-07-20,null,null,null,null,null,null
2010-07-21,null,null,null,null,null,null
2010-07-22,null,null,null,null,null,null
2010-07-23,null,null,null,null,null,null
2010-07-26,null,null,null,null,null,null
2010-07-27,null,null,null,null,null,null
2010-07-28,null,null,null,null,null,null
2010-07-29,null,null,null,null,null,null
2010-07-30,null,null,null,null,null,null
2010-08-02,null,null,null,null,null,null
2010-08-03,null,null,null,null,null,null
2010-08-04,null,null,null,null,null,null
2010-08-05,null,null,null,null,null,null
2010-08-06,null,null,null,null,null,null
2010-08-09,null,null,null,null,null,null
2010-08-10,null,null,null,null,null,null
2010-08-11,null,null,null,null,null,null
2010-08-12,null,null,null,null,null,null
2010-08-13,null,null,null,null,null,null
2010-08-16,null,null,null,null,null,null
2010-08-17,null,null,null,null,null,null
2010-08-18,null,null,null,null,null,null
2010-08-19,null,null,null,null,null,null
2010-08-20,null,null,null,null,null,null
2010-08-23,null,null,null,null,null,null
2010-08-24,null,null,null,null,null,null
2010-08-25,null,null,null,null,null,null
2010-08-26,null,null,null,null,null,null
2010-08-27,null,null,null,null,null,null
2010-08-30,null,null,null,null,null,null
2010-08-31,null,null,null,null,null,null
2010-09-01,null,null,null,null,null,null
2010-09-02,null,null,null,null,null,null
2010-09-03,null,null,null,null,null,null
2010-09-06,null,null,null,null,null,null
2010-09-08,null,null,null,null,null,null
2010-09-09,null,null,null,null,null,null
2010-09-10,null,null,null,null,null,null
2010-09-13,null,null,null,null,null,null
2010-09-14,null,null,null,null,null,null
2010-09-15,null,null,null,null,null,null
2010-09-16,null,null,null,null,null,null
2010-09-17,null,null,null,null,null,null
2010-09-20,null,null,null,null,null,null
2010-09-21,null,null,null,null,null,null
2010-09-22,null,null,null,null,null,null
2010-09-23,null,null,null,null,null,null
2010-09-24,null,null,null,null,null,null
2010-09-27,null,null,null,null,null,null
2010-09-28,null,null,null,null,null,null
2010-09-29,null,null,null,null,null,null
2010-09-30,null,null,null,null,null,null
2010-10-01,null,null,null,null,null,null
2010-10-04,null,null,null,null,null,null
2010-10-05,null,null,null,null,null,null
2010-10-06,null,null,null,null,null,null
2010-10-07,null,null,null,null,null,null
2010-10-08,null,null,null,null,null,null
2010-10-11,null,null,null,null,null,null
2010-10-13,null,null,null,null,null,null
2010-10-14,null,null,null,null,null,null
2010-10-15,null,null,null,null,null,null
2010-10-18,null,null,null,null,null,null
2010-10-19,null,null,null,null,null,null
2010-10-20,null,null,null,null,null,null
2010-10-21,null,null,null,null,null,null
2010-10-22,null,null,null,null,null,null
2010-10-25,null,null,null,null,null,null
2010-10-26,null,null,null,null,null,null
2010-10-27,null,null,null,null,null,null
2010-10-28,null,null,null,null,null,null
2010-10-29,null,null,null,null,null,null
2010-11-01,null,null,null,null,null,null
2010-11-03,null,null,null,null,null,null
2010-11-04,null,null,null,null,null,null
2010-11-05,null,null,null,null,null,null
2010-11-08,null,null,null,null,null,null
2010-11-09,null,null,null,null,null,null
2010-11-10,null,null,null,null,null,null
2010-11-11,null,null,null,null,null,null
2010-11-12,null,null,null,null,null,null
2010-11-16,null,null,null,null,null,null
2010-11-17,null,null,null,null,null,null
2010-11-18,null,null,null,null,null,null
2010-11-19,null,null,null,null,null,null
2010-11-22,null,null,null,null,null,null
2010-11-23,null,null,null,null,null,null
2010-11-24,null,null,null,null,null,null
2010-11-25,null,null,null,null,null,null
2010-11-26,null,null,null,null,null,null
2010-11-29,null,null,null,null,null,null
2010-11-30,null,null,null,null,null,null
2010-12-01,null,null,null,null,null,null
2010-12-02,null,null,null,null,null,null
2010-12-03,null,null,null,null,null,null
2010-12-06,null,null,null,null,null,null
2010-12-07,null,null,null,null,null,null
2010-12-08,null,null,null,null,null,null
2010-12-09,null,null,null,null,null,null
2010-12-10,null,null,null,null,null,null
2010-12-13,null,null,null,null,null,null
2010-12-14,null,null,null,null,null,null
2010-12-15,null,null,null,null,null,null
2010-12-16,null,null,null,null,null,null
2010-12-17,null,null,null,null,null,null
2010-12-20,null,null,null,null,null,null
2010-12-21,null,null,null,null,null,null
2010-12-22,null,null,null,null,null,null
2010-12-23,null,null,null,null,null,null
2010-12-27,null,null,null,null,null,null
2010-12-28,null,null,null,null,null,null
2010-12-29,null,null,null,null,null,null
2010-12-30,null,null,null,null,null,null
2011-01-03,null,null,null,null,null,null
2011-01-04,null,null,null,null,null,null
2011-01-05,null,null,null,null,null,null
2011-01-06,null,null,null,null,null,null
2011-01-07,null,null,null,null,null,null
2011-01-10,null,null,null,null,null,null
2011-01-11,null,null,null,null,null,null
2011-01-12,null,null,null,null,null,null
2011-01-13,null,null,null,null,null,null
2011-01-14,null,null,null,null,null,null
2011-01-17,null,null,null,null,null,null
2011-01-18,null,null,null,null,null,null
2011-01-19,null,null,null,null,null,null
2011-01-20,null,null,null,null,null,null
2011-01-21,null,null,null,null,null,null
2011-01-24,null,null,null,null,null,null
2011-01-26,null,null,null,null,null,null
2011-01-27,null,null,null,null,null,null
2011-01-28,null,null,null,null,null,null
2011-01-31,null,null,null,null,null,null
2011-02-01,null,null,null,null,null,null
2011-02-02,null,null,null,null,null,null
2011-02-03,null,null,null,null,null,null
2011-02-04,null,null,null,null,null,null
2011-02-07,null,null,null,null,null,null
2011-02-08,null,null,null,null,null,null
2011-02-09,null,null,null,null,null,null
2011-02-10,null,null,null,null,null,null
2011-02-11,null,null,null,null,null,null
2011-02-14,null,null,null,null,null,null
2011-02-15,null,null,null,null,null,null
2011-02-16,null,null,null,null,null,null
2011-02-17,null,null,null,null,null,null
2011-02-18,null,null,null,null,null,null
2011-02-21,null,null,null,null,null,null
2011-02-22,null,null,null,null,null,null
2011-02-23,null,null,null,null,null,null
2011-02-24,null,null,null,null,null,null
2011-02-25,null,null,null,null,null,null
2011-02-28,null,null,null,null,null,null
2011-03-01,null,null,null,null,null,null
2011-03-02,null,null,null,null,null,null
2011-03-03,null,null,null,null,null,null
2011-03-04,null,null,null,null,null,null
2011-03-09,null,null,null,null,null,null
2011-03-10,null,null,null,null,null,null
2011-03-11,null,null,null,null,null,null
2011-03-14,null,null,null,null,null,null
2011-03-15,null,null,null,null,null,null
2011-03-16,null,null,null,null,null,null
2011-03-17,null,null,null,null,null,null
2011-03-18,null,null,null,null,null,null
2011-03-21,null,null,null,null,null,null
2011-03-22,null,null,null,null,null,null
2011-03-23,null,null,null,null,null,null
